Account,date,n_trades,volume_usd,avg_trade_size_usd,realized_pnl,fees,n_buy,n_sell,n_realized_trades,win_rate,long_short_ratio,net_pnl_after_fees,classification,sentiment_simple,value
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-15,7,81173.36,11596.194285714286,1170.2260760000001,28.410673,3,4,4.0,1.0,0.75,1141.815403,Greed,Greed,65
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-16,11,80229.17,7293.560909090909,219.480876,28.080204000000002,8,3,3.0,1.0,2.6666666666666665,191.400672,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-17,8,140032.03,17504.00375,36.11496,49.011206,6,2,2.0,0.5,3.0,-12.896245999999998,Greed,Greed,71
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-18,6,120331.43000000001,20055.238333333335,333.219141,42.115998,1,5,5.0,1.0,0.2,291.103143,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-19,4,99996.86,24999.215,0.0,34.998901000000004,4,0,,,,-34.998901000000004,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-20,6,120225.71,20037.618333333336,229.060526,42.078993,1,5,5.0,1.0,0.2,186.981533,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-21,11,150024.18,13638.561818181817,0.0,52.508459,11,0,,,,-52.508459,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-22,3,60000.36,20000.12,0.0,21.000124,3,0,,,,-21.000124,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-23,18,210006.07,11667.003888888888,-46.489941,73.502111,15,3,3.0,0.0,5.0,-119.992052,Greed,Greed,71
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-25,25,404587.18,16183.4872,4543.862071,141.605503,9,16,16.0,1.0,0.5625,4402.256568,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,4,90664.41,22666.1025,666.6623079999999,31.73254,0,4,3.0,1.0,0.0,634.929768,Greed,Greed,74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-28,9,119994.32,13332.702222222222,0.0,41.998005,0,9,,,0.0,-41.998005,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-29,37,602574.92,16285.80864864865,0.0,210.901209,0,37,,,0.0,-210.901209,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-31,28,853642.02,30487.215,765.475192,298.77469,25,3,23.0,1.0,8.333333333333334,466.700502,Extreme Greed,Greed,77
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-01,9,231031.1,25670.122222222224,1040.5747959999999,80.860881,7,2,2.0,1.0,3.5,959.7139149999998,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-02,2,40000.0,20000.0,0.0,13.999997,2,0,,,,-13.999997,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-03,4,109994.34,27498.585,0.0,38.498022,4,0,,,,-38.498022,Greed,Greed,74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-04,26,432210.64,16623.486153846156,2259.351364,151.273717,13,13,13.0,1.0,1.0,2108.077647,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-05,10,200627.23,20062.723,678.4759280000001,70.219524,5,5,5.0,1.0,1.0,608.2564040000001,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-06,12,121906.38,10158.865,2821.24842,42.66723,5,7,7.0,1.0,0.7142857142857143,2778.58119,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-07,2,60628.85,30314.425,628.96246,21.220097000000003,1,1,1.0,1.0,1.0,607.742363,Extreme Greed,Greed,77
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-08,24,240641.63,10026.734583333333,646.3734049999999,84.224557,18,6,6.0,1.0,3.0,562.1488479999999,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-09,9,150000.41,16666.712222222224,0.0,52.500144,9,0,,,,-52.500144,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-10,8,180546.95,22568.36875,548.36595,63.191428,2,6,6.0,1.0,0.3333333333333333,485.174522,Extreme Greed,Greed,78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-11,20,331422.14,16571.107,1479.677222,115.997742,11,9,9.0,1.0,1.2222222222222223,1363.67948,Extreme Greed,Greed,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-12,74,1062217.74,14354.293783783784,2053.119744,371.776165,62,12,12.0,1.0,5.166666666666667,1681.343579,Extreme Greed,Greed,80
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-13,25,487811.82,19512.4728,7680.907897,170.734136,9,16,16.0,1.0,0.5625,7510.173761,Extreme Greed,Greed,84
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-14,41,882430.6900000001,21522.69975609756,2348.106228,296.797484,27,14,14.0,1.0,1.9285714285714286,2051.308744,Extreme Greed,Greed,88
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-15,79,1360371.8,17219.896202531647,2003.536586,454.091596,45,34,33.0,1.0,1.3235294117647058,1549.44499,Extreme Greed,Greed,80
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-16,12,219874.16999999998,18322.8475,255.14686999999998,72.952967,7,5,7.0,1.0,1.4,182.19390299999998,Extreme Greed,Greed,86
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-17,26,620398.38,23861.476153846153,546.624374,186.119492,18,8,8.0,1.0,2.25,360.50488199999995,Extreme Greed,Greed,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-18,35,942106.09,26917.316857142858,3158.176614,282.631803,19,16,15.0,1.0,1.1875,2875.5448109999998,Extreme Greed,Greed,83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-19,30,319742.28,10658.076000000001,1573.210981,95.922665,17,13,15.0,1.0,1.3076923076923077,1477.288316,Extreme Greed,Greed,90
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-20,33,838287.08,25402.638787878786,2259.775633,251.486098,15,18,16.0,1.0,0.8333333333333334,2008.2895350000001,Extreme Greed,Greed,83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-21,9,160082.19,17786.91,909.745283,48.024651999999996,5,4,4.0,1.0,1.25,861.720631,Extreme Greed,Greed,82
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-22,18,301850.83,16769.490555555556,1825.01255,90.55524199999999,6,12,12.0,1.0,0.5,1734.457308,Extreme Greed,Greed,94
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-23,9,60006.729999999996,6667.414444444444,0.0,18.002012,9,0,,,,-18.002012,Extreme Greed,Greed,93
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-24,33,520442.5,15770.984848484848,445.338356,156.132723,28,5,5.0,1.0,5.6,289.205633,Extreme Greed,Greed,80
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-25,30,864428.22,28814.273999999998,5059.459732,259.328448,20,10,10.0,1.0,2.0,4800.131284,Extreme Greed,Greed,82
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-26,22,425026.62,19319.39181818182,0.0,127.50797299999999,22,0,,,,-127.50797299999999,Extreme Greed,Greed,79
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-27,44,1256511.88,28557.08818181818,-2848.159792,376.953535,3,41,37.0,0.0,0.07317073170731707,-3225.113327,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-28,12,338785.3,28232.108333333334,1174.315571,101.63559000000001,9,3,6.0,1.0,3.0,1072.679981,Extreme Greed,Greed,77
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-29,7,180586.6,25798.085714285717,610.52512,54.175978,0,7,1.0,1.0,0.0,556.349142,Extreme Greed,Greed,78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-30,12,239121.3,19926.774999999998,850.54514,71.736379,12,0,5.0,1.0,,778.808761,Extreme Greed,Greed,84
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-01,27,600205.84,22229.845925925925,337.835516,180.061741,5,22,16.0,1.0,0.22727272727272727,157.77377499999997,Extreme Greed,Greed,81
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-02,17,300751.24,17691.249411764704,754.7378,90.225362,11,6,6.0,1.0,1.8333333333333333,664.512438,Extreme Greed,Greed,80
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-03,9,282371.72000000003,31374.63555555556,1467.1002210000001,84.711504,5,4,4.0,1.0,1.25,1382.388717,Extreme Greed,Greed,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-04,13,261052.41999999998,20080.955384615383,291.35271,78.315715,10,3,3.0,1.0,3.3333333333333335,213.036995,Extreme Greed,Greed,78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-05,19,761409.11,40074.16368421053,1435.68724,228.422723,0,19,2.0,1.0,0.0,1207.264517,Extreme Greed,Greed,84
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-06,59,1482566.5,25128.245762711864,7206.315268,444.769922,39,20,21.0,1.0,1.95,6761.545346,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-07,4,198481.45,49620.3625,2342.996384,59.54443,4,0,4.0,1.0,,2283.451954,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-08,7,59993.63,8570.51857142857,0.0,17.998084,0,7,,,0.0,-17.998084,Extreme Greed,Greed,79
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-09,17,359668.86,21156.991764705883,2350.499742,107.900648,13,4,7.0,1.0,3.25,2242.599094,Extreme Greed,Greed,78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-10,36,700941.13,19470.586944444443,3986.312514,210.282321,27,9,12.0,1.0,3.0,3776.030193,Extreme Greed,Greed,78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,30,699939.4299999999,23331.314333333332,1083.777057,209.981818,6,24,8.0,1.0,0.25,873.795239,Greed,Greed,74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,31,379879.42,12254.174838709678,0.0,113.963809,0,31,,,0.0,-113.963809,Extreme Greed,Greed,83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,49,1015080.35,20715.92551020408,6790.274613,304.524077,37,12,27.0,1.0,3.0833333333333335,6485.750536,Extreme Greed,Greed,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,19,199648.91,10507.837368421053,570.1898180000001,59.89466,14,5,6.0,1.0,2.8,510.2951580000001,Extreme Greed,Greed,83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,21,300238.04,14297.049523809523,263.914304,90.071403,4,17,5.0,1.0,0.23529411764705882,173.842901,Extreme Greed,Greed,80
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,27,879655.69,32579.84037037037,0.0,263.896686,0,27,,,0.0,-263.896686,Extreme Greed,Greed,83
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,12,179998.07,14999.839166666667,0.0,53.999413,0,12,,,0.0,-53.999413,Extreme Greed,Greed,87
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,62,1746481.42,28169.055161290322,-4627.220257,523.944398,57,5,40.0,0.125,11.4,-5151.164655,Extreme Greed,Greed,81
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,53,920856.42,17374.649433962266,1582.2032900000002,276.256905,47,6,6.0,1.0,7.833333333333333,1305.9463850000002,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,6,222287.61,37047.935,0.0,66.68628,6,0,,,,-66.68628,Greed,Greed,74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,50,1011186.0700000001,20223.721400000002,1367.500173,303.355802,22,28,28.0,1.0,0.7857142857142857,1064.1443709999999,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,3,130010.22,43336.74,0.0,39.003061,3,0,,,,-39.003061,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,16,339151.52,21196.97,0.0,101.745443,16,0,,,,-101.745443,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,32,936313.54,29259.798125,2081.2674110000003,280.894037,3,29,21.0,1.0,0.10344827586206896,1800.3733740000002,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-25,3,69999.20999999999,23333.069999999996,0.0,20.999761,0,3,,,0.0,-20.999761,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-26,21,442414.11,21067.338571428572,7617.597338,132.724225,20,1,8.0,1.0,20.0,7484.873113,Extreme Greed,Greed,79
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-27,18,70037.56,3890.9755555555553,0.0,21.011257,18,0,,,,-21.011257,Greed,Greed,74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-28,6,110053.39,18342.231666666667,16.972942,33.016011,0,6,3.0,1.0,0.0,-16.043069,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-29,14,79594.51,5685.322142857142,390.062046,23.878344,7,7,4.0,1.0,1.0,366.18370200000004,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-30,22,564189.77,25644.989545454548,4235.298688000001,169.256913,13,9,9.0,1.0,1.4444444444444444,4066.0417750000006,Greed,Greed,65
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-31,47,492219.79,10472.761489361701,2301.21954,147.665905,45,2,2.0,1.0,22.5,2153.553635,Greed,Greed,64
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-01,1,49999.51,49999.51,0.0,14.999852,1,0,,,,-14.999852,Greed,Greed,66
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-02,19,372066.43,19582.443684210524,2399.9471460000004,111.619916,11,8,8.0,1.0,1.375,2288.3272300000003,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-03,48,462922.45,9644.217708333334,3084.287743,151.997587,19,29,29.0,1.0,0.6551724137931034,2932.290156,Greed,Greed,74
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-04,14,99999.72,7142.837142857143,0.0,30.499879,14,0,,,,-30.499879,Greed,Greed,73
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-05,19,369118.91000000003,19427.31105263158,890.33157,122.659064,15,4,4.0,1.0,3.75,767.6725060000001,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-06,32,343551.17,10735.9740625,3575.442423,120.242894,18,14,14.0,1.0,1.2857142857142858,3455.199529,Extreme Greed,Greed,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-07,39,473733.88,12147.022564102565,0.0,165.80684,39,0,,,,-165.80684,Extreme Greed,Greed,78
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-08,16,308657.88,19291.1175,0.0,108.03025600000001,16,0,,,,-108.03025600000001,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-10,219,5895084.66,26918.19479452055,-36229.641811,1917.277186,102,117,117.0,0.8376068376068376,0.8717948717948718,-38146.918997,Neutral,Neutral,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-11,76,1555106.23,20461.92407894737,1559.841529,466.531808,49,27,27.0,1.0,1.8148148148148149,1093.309721,Greed,Greed,69
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-12,75,1855292.07,24737.227600000002,736.621517,556.587573,30,45,34.0,1.0,0.6666666666666666,180.03394400000002,Greed,Greed,62
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-13,97,2347576.77,24201.82237113402,1756.982034,704.272981,49,48,54.0,1.0,1.0208333333333333,1052.709053,Greed,Greed,61
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-14,42,631744.81,15041.543095238096,1878.804638,189.523418,25,17,17.0,1.0,1.4705882352941178,1689.28122,Greed,Greed,63
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-15,73,1561822.32,21394.826301369863,7470.003118,468.546657,26,47,42.0,1.0,0.5531914893617021,7001.456461,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-16,100,2726066.91,27260.669100000003,5170.4237570000005,817.820014,45,55,57.0,0.9649122807017544,0.8181818181818182,4352.603743000001,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-17,21,640726.49,30510.78523809524,811.1445319999999,192.217931,14,7,7.0,1.0,2.0,618.9266009999999,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-18,58,1881041.4000000001,32431.74827586207,4078.848863,564.312396,32,26,32.0,1.0,1.2307692307692308,3514.536467,Extreme Greed,Greed,77
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-19,88,2215874.55,25180.392613636363,3253.260003,664.76231,63,25,32.0,1.0,2.52,2588.497693,Extreme Greed,Greed,77
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-20,194,5798129.04,29887.263092783505,7466.841136,1639.313144,133,61,69.0,1.0,2.180327868852459,5827.527992,Extreme Greed,Greed,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-21,92,1305394.74,14189.073260869565,2953.3108039999997,326.348643,34,58,40.0,1.0,0.5862068965517241,2626.962161,Extreme Greed,Greed,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-22,61,1064843.07,17456.443770491805,2971.896355,266.21073,35,26,25.0,1.0,1.3461538461538463,2705.685625,Extreme Greed,Greed,84
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-23,82,1475987.52,17999.84780487805,6749.1349199999995,368.996825,55,27,22.0,1.0,2.037037037037037,6380.138094999999,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-24,42,615921.78,14664.804285714286,1707.06994,153.980421,14,28,16.0,1.0,0.5,1553.089519,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-25,18,404746.0,22485.88888888889,446.44485399999996,101.18649400000001,18,0,4.0,1.0,,345.2583599999999,Extreme Greed,Greed,75
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-27,15,497556.79,33170.452666666664,0.0,149.267029,15,0,,,,-149.267029,Greed,Greed,71
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-30,75,1596026.23,21280.349733333333,3278.847724,478.80782899999997,39,36,38.0,0.9210526315789473,1.0833333333333333,2800.0398950000003,Greed,Greed,70
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-31,59,810395.77,13735.521525423728,975.654751,243.118715,35,24,21.0,1.0,1.4583333333333333,732.536036,Extreme Greed,Greed,76
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-01,4,90002.76,22500.69,0.0,27.000824,4,0,,,,-27.000824,Greed,Greed,68
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-02,30,762553.84,25418.461333333333,0.0,228.766141,30,0,,,,-228.766141,Greed,Greed,60
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-04,9,858959.52,95439.94666666667,6403.5061239999995,257.687851,0,9,9.0,1.0,0.0,6145.818273,Greed,Greed,72
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-05,9,149967.24,16663.026666666665,0.0,44.99017,9,0,,,,-44.99017,Neutral,Neutral,54
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-06,10,300413.94,30041.394,440.753133,90.12418000000001,6,4,4.0,1.0,1.5,350.62895299999997,Neutral,Neutral,49
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-07,27,526723.87,19508.291481481483,3691.30885,158.017151,12,15,9.0,1.0,0.8,3533.291699,Fear,Fear,44
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-08,8,179986.01,22498.25125,0.0,53.995802,8,0,,,,-53.995802,Fear,Fear,44
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-09,3,270878.47000000003,90292.82333333335,866.203569,81.26354,0,3,1.0,1.0,0.0,784.940029,Neutral,Neutral,46
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-10,84,1215549.97,14470.832976190475,2069.55836,364.664948,46,38,29.0,1.0,1.2105263157894737,1704.893412,Fear,Fear,43
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-11,56,704543.29,12581.13017857143,1353.604398,211.362965,28,28,22.0,1.0,1.0,1142.241433,Neutral,Neutral,47
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-12,84,1243390.53,14802.268214285714,5212.729861,373.017115,22,62,45.0,1.0,0.3548387096774194,4839.712746,Neutral,Neutral,46
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-13,23,402796.16,17512.87652173913,2205.413149,120.83883600000001,23,0,11.0,1.0,,2084.574313,Neutral,Neutral,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-14,58,1154846.76,19911.15103448276,2678.115601,346.454002,27,31,25.0,1.0,0.8709677419354839,2331.661599,Neutral,Neutral,48
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-15,21,476361.68,22683.889523809525,3884.0032459999998,142.908493,17,4,13.0,1.0,4.25,3741.094753,Neutral,Neutral,50
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-16,25,360143.82,14405.7528,314.96786,108.04312900000001,15,10,11.0,1.0,1.5,206.92473099999995,Neutral,Neutral,54
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-17,42,539004.4,12833.438095238096,1204.110761,161.70132,24,18,5.0,1.0,1.3333333333333333,1042.4094409999998,Neutral,Neutral,51
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-18,44,580438.45,13191.782954545453,1670.219701,174.131512,30,14,14.0,1.0,2.142857142857143,1496.088189,Neutral,Neutral,47
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-19,58,942394.5599999999,16248.182068965516,3512.2119079999998,282.718338,45,13,23.0,1.0,3.4615384615384617,3229.4935699999996,Fear,Fear,44
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-20,90,1540266.49,17114.072111111112,1829.292797,462.079905,48,42,40.0,1.0,1.1428571428571428,1367.212892,Neutral,Neutral,49
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-02-21,76,1294008.56,17026.42842105263,5993.575314,388.202533,30,46,8.0,1.0,0.6521739130434783,5605.372781,Greed,Greed,55
